LEVEL_06_CODE ,TÊN GỐC,Tên khối
37599,,
111100375021,,KHOI BAN BUON
112100375121,,KHOI BAN LE
112100375151,,KHOI BAN LE
112100375152,,KHOI BAN LE
112100375153,,KHOI BAN LE
112100375154,,KHOI BAN LE
112100375155,,KHOI BAN LE
114600375335,,KHOI QUAN LY RUI RO
115600375440,,KHOI TAC NGHIEP
115600375446,,KHOI TAC NGHIEP
116700375521,,KHOI TAI CHINH-KE TOAN
117700375698,,KHOI HO TRO
119000375000,,BO PHAN CHUNG
120700375950,,BAN LANH DAO
37699,,
37899,,
111100376021,,KHOI BAN BUON
112100376121,,KHOI BAN LE
112100376150,,KHOI BAN LE
112100376151,,KHOI BAN LE
112100376152,,KHOI BAN LE
112100376153,,KHOI BAN LE
112100376154,,KHOI BAN LE
114600376335,,KHOI QUAN LY RUI RO
115600376440,,KHOI TAC NGHIEP
115600376446,,KHOI TAC NGHIEP
117700376618,,KHOI HO TRO
119000376000,,BO PHAN CHUNG
120700376950,,BAN LANH DAO
42199,,
42299,,
42399,,
42499,,
111100421021,,KHOI BAN BUON
111100421022,,KHOI BAN BUON
111100421023,,KHOI BAN BUON
112100421121,,KHOI BAN LE
112100421152,,KHOI BAN LE
112100421153,,KHOI BAN LE
112100421154,,KHOI BAN LE
112100421155,,KHOI BAN LE
112100421156,,KHOI BAN LE
112100421157,,KHOI BAN LE
112100421158,,KHOI BAN LE
114600421335,,KHOI QUAN LY RUI RO
115600421440,,KHOI TAC NGHIEP
115600421446,,KHOI TAC NGHIEP
116700421521,,KHOI TAI CHINH-KE TOAN
117700421698,,KHOI HO TRO
119000421000,,BO PHAN CHUNG
120700421950,,BAN LANH DAO
42899,,
111100428021,,KHOI BAN BUON
112100428121,,KHOI BAN LE
112100428151,,KHOI BAN LE
112100428152,,KHOI BAN LE
112100428153,,KHOI BAN LE
112100428154,,KHOI BAN LE
112100428155,,KHOI BAN LE
112100428156,,KHOI BAN LE
112100428157,,KHOI BAN LE
112100428158,,KHOI BAN LE
114600428335,,KHOI QUAN LY RUI RO
115600428440,,KHOI TAC NGHIEP
115600428446,,KHOI TAC NGHIEP
117700428618,,KHOI HO TRO
119000428000,,BO PHAN CHUNG
120700428950,,BAN LANH DAO
41199,,
41299,,
41399,,
111100411021,,KHOI BAN BUON
112100411121,,KHOI BAN LE
112100411150,,KHOI BAN LE
112100411151,,KHOI BAN LE
112100411152,,KHOI BAN LE
112100411153,,KHOI BAN LE
112100411154,,KHOI BAN LE
112100411155,,KHOI BAN LE
112100411156,,KHOI BAN LE
112100411157,,KHOI BAN LE
114600411335,,KHOI QUAN LY RUI RO
115600411440,,KHOI TAC NGHIEP
115600411446,,KHOI TAC NGHIEP
117700411618,,KHOI HO TRO
119000411000,,BO PHAN CHUNG
120700411950,,BAN LANH DAO
39099,,
111100390021,,KHOI BAN BUON
111100390022,,KHOI BAN BUON
111100390023,,KHOI BAN BUON
112100390121,,KHOI BAN LE
112100390150,,KHOI BAN LE
112100390151,,KHOI BAN LE
112100390152,,KHOI BAN LE
112100390153,,KHOI BAN LE
112100390154,,KHOI BAN LE
112100390155,,KHOI BAN LE
112100390158,,KHOI BAN LE
112100390159,,KHOI BAN LE
114600390335,,KHOI QUAN LY RUI RO
115600390440,,KHOI TAC NGHIEP
115600390446,,KHOI TAC NGHIEP
115700390465,,KHOI TAC NGHIEP
116700390521,,KHOI TAI CHINH-KE TOAN
117700390698,,KHOI HO TRO
119000390000,,BO PHAN CHUNG
120700390950,,BAN LANH DAO
39899,,
111100398021,,KHOI BAN BUON
111100398022,,KHOI BAN BUON
112100398121,,KHOI BAN LE
112100398155,,KHOI BAN LE
112100398156,,KHOI BAN LE
112100398157,,KHOI BAN LE
112100398158,,KHOI BAN LE
114600398335,,KHOI QUAN LY RUI RO
115600398440,,KHOI TAC NGHIEP
115600398446,,KHOI TAC NGHIEP
115700398465,,KHOI TAC NGHIEP
117700398618,,KHOI HO TRO
119000398000,,BO PHAN CHUNG
120700398950,,BAN LANH DAO
34199,,
111100341021,,KHOI BAN BUON
112100341121,,KHOI BAN LE
112100341150,,KHOI BAN LE
112100341151,,KHOI BAN LE
112100341152,,KHOI BAN LE
112100341153,,KHOI BAN LE
112100341154,,KHOI BAN LE
112100341155,,KHOI BAN LE
114600341335,,KHOI QUAN LY RUI RO
115600341440,,KHOI TAC NGHIEP
115600341446,,KHOI TAC NGHIEP
115700341465,,KHOI TAC NGHIEP
117700341618,,KHOI HO TRO
119000341000,,BO PHAN CHUNG
120700341950,,BAN LANH DAO
37199,,
111100371021,,KHOI BAN BUON
112100371121,,KHOI BAN LE
112100371150,,KHOI BAN LE
112100371151,,KHOI BAN LE
112100371152,,KHOI BAN LE
112100371153,,KHOI BAN LE
112100371154,,KHOI BAN LE
112100371155,,KHOI BAN LE
112100371156,,KHOI BAN LE
112100371157,,KHOI BAN LE
112100371159,,KHOI BAN LE
112100371160,,KHOI BAN LE
114600371335,,KHOI QUAN LY RUI RO
115600371440,,KHOI TAC NGHIEP
115600371446,,KHOI TAC NGHIEP
115700371465,,KHOI TAC NGHIEP
116700371521,,KHOI TAI CHINH-KE TOAN
117700371698,,KHOI HO TRO
119000371000,,BO PHAN CHUNG
120700371950,,BAN LANH DAO
63199,,
63499,,
111100631021,,KHOI BAN BUON
111100631022,,KHOI BAN BUON
112100631121,,KHOI BAN LE
112100631122,,KHOI BAN LE
112100631150,,KHOI BAN LE
112100631151,,KHOI BAN LE
112100631152,,KHOI BAN LE
112100631153,,KHOI BAN LE
112100631154,,KHOI BAN LE
114600631335,,KHOI QUAN LY RUI RO
115600631440,,KHOI TAC NGHIEP
115600631446,,KHOI TAC NGHIEP
115700631465,,KHOI TAC NGHIEP
116700631521,,KHOI TAI CHINH-KE TOAN
117700631698,,KHOI HO TRO
119000631000,,BO PHAN CHUNG
120700631950,,BAN LANH DAO
63299,,
111100632021,,KHOI BAN BUON
112100632121,,KHOI BAN LE
112100632122,,KHOI BAN LE
112100632150,,KHOI BAN LE
112100632151,,KHOI BAN LE
112100632152,,KHOI BAN LE
112100632153,,KHOI BAN LE
114600632335,,KHOI QUAN LY RUI RO
115600632440,,KHOI TAC NGHIEP
115600632446,,KHOI TAC NGHIEP
115700632465,,KHOI TAC NGHIEP
117700632618,,KHOI HO TRO
119000632000,,BO PHAN CHUNG
120700632950,,BAN LANH DAO
63399,,
111100633021,,KHOI BAN BUON
112100633120,,KHOI BAN LE
112100633121,,KHOI BAN LE
112100633150,,KHOI BAN LE
112100633151,,KHOI BAN LE
112100633152,,KHOI BAN LE
112100633153,,KHOI BAN LE
114600633335,,KHOI QUAN LY RUI RO
115600633440,,KHOI TAC NGHIEP
115600633446,,KHOI TAC NGHIEP
115700633465,,KHOI TAC NGHIEP
117700633618,,KHOI HO TRO
119000633000,,BO PHAN CHUNG
120700633950,,BAN LANH DAO
63699,,
111100636021,,KHOI BAN BUON
112100636121,,KHOI BAN LE
112100636122,,KHOI BAN LE
112100636150,,KHOI BAN LE
112100636151,,KHOI BAN LE
112100636152,,KHOI BAN LE
112100636153,,KHOI BAN LE
114600636335,,KHOI QUAN LY RUI RO
115600636440,,KHOI TAC NGHIEP
115600636446,,KHOI TAC NGHIEP
115700636465,,KHOI TAC NGHIEP
117700636618,,KHOI HO TRO
119000636000,,BO PHAN CHUNG
120700636950,,BAN LANH DAO
63599,,
111100635021,,KHOI BAN BUON
112100635121,,KHOI BAN LE
112100635150,,KHOI BAN LE
112100635151,,KHOI BAN LE
112100635152,,KHOI BAN LE
112100635153,,KHOI BAN LE
112100635154,,KHOI BAN LE
112100635155,,KHOI BAN LE
114600635335,,KHOI QUAN LY RUI RO
115600635440,,KHOI TAC NGHIEP
115600635446,,KHOI TAC NGHIEP
115700635465,,KHOI TAC NGHIEP
116700635521,,KHOI TAI CHINH-KE TOAN
117700635698,,KHOI HO TRO
119000635000,,BO PHAN CHUNG
120700635950,,BAN LANH DAO
62099,,
62299,,
62399,,
111100620021,,KHOI BAN BUON
111100620022,,KHOI BAN BUON
112100620120,,KHOI BAN LE
112100620121,,KHOI BAN LE
112100620122,,KHOI BAN LE
112100620150,,KHOI BAN LE
112100620151,,KHOI BAN LE
112100620152,,KHOI BAN LE
112100620153,,KHOI BAN LE
112100620156,,KHOI BAN LE
112100620157,,KHOI BAN LE
114600620335,,KHOI QUAN LY RUI RO
115600620440,,KHOI TAC NGHIEP
115600620446,,KHOI TAC NGHIEP
116700620521,,KHOI TAI CHINH-KE TOAN
117700620698,,KHOI HO TRO
119000620000,,BO PHAN CHUNG
120700620950,,BAN LANH DAO
62199,,
62499,,
111100621021,,KHOI BAN BUON
111100621022,,KHOI BAN BUON
112100621120,,KHOI BAN LE
112100621121,,KHOI BAN LE
112100621122,,KHOI BAN LE
112100621153,,KHOI BAN LE
112100621154,,KHOI BAN LE
112100621155,,KHOI BAN LE
112100621156,,KHOI BAN LE
112100621158,,KHOI BAN LE
114600621335,,KHOI QUAN LY RUI RO
115600621440,,KHOI TAC NGHIEP
115600621446,,KHOI TAC NGHIEP
116700621521,,KHOI TAI CHINH-KE TOAN
117700621698,,KHOI HO TRO
119000621000,,BO PHAN CHUNG
120700621950,,BAN LANH DAO
62699,,
111100626021,,KHOI BAN BUON
112100626121,,KHOI BAN LE
112100626122,,KHOI BAN LE
112100626150,,KHOI BAN LE
112100626151,,KHOI BAN LE
112100626152,,KHOI BAN LE
112100626153,,KHOI BAN LE
112100626154,,KHOI BAN LE
114600626335,,KHOI QUAN LY RUI RO
115600626440,,KHOI TAC NGHIEP
115600626446,,KHOI TAC NGHIEP
117700626618,,KHOI HO TRO
119000626000,,BO PHAN CHUNG
120700626950,,BAN LANH DAO
62599,,
111100625021,,KHOI BAN BUON
112100625121,,KHOI BAN LE
112100625150,,KHOI BAN LE
112100625151,,KHOI BAN LE
112100625152,,KHOI BAN LE
112100625153,,KHOI BAN LE
114600625335,,KHOI QUAN LY RUI RO
115600625440,,KHOI TAC NGHIEP
115600625446,,KHOI TAC NGHIEP
116700625521,,KHOI TAI CHINH-KE TOAN
117700625698,,KHOI HO TRO
119000625000,,BO PHAN CHUNG
120700625950,,BAN LANH DAO
64199,,
64399,,
111100641021,,KHOI BAN BUON
112100641121,,KHOI BAN LE
112100641150,,KHOI BAN LE
112100641151,,KHOI BAN LE
112100641152,,KHOI BAN LE
112100641153,,KHOI BAN LE
112100641154,,KHOI BAN LE
114600641335,,KHOI QUAN LY RUI RO
115600641440,,KHOI TAC NGHIEP
115600641446,,KHOI TAC NGHIEP
117700641618,,KHOI HO TRO
119000641000,,BO PHAN CHUNG
120700641950,,BAN LANH DAO
64299,,
111100642021,,KHOI BAN BUON
112100642121,,KHOI BAN LE
112100642160,,KHOI BAN LE
112100642161,,KHOI BAN LE
112100642162,,KHOI BAN LE
112100642163,,KHOI BAN LE
112100642164,,KHOI BAN LE
114600642335,,KHOI QUAN LY RUI RO
115600642440,,KHOI TAC NGHIEP
115600642446,,KHOI TAC NGHIEP
117700642618,,KHOI HO TRO
119000642000,,BO PHAN CHUNG
120700642950,,BAN LANH DAO
64699,,
112100646120,,KHOI BAN LE
112100646150,,KHOI BAN LE
112100646151,,KHOI BAN LE
112100646152,,KHOI BAN LE
112100646154,,KHOI BAN LE
114600646335,,KHOI QUAN LY RUI RO
115600646440,,KHOI TAC NGHIEP
115600646446,,KHOI TAC NGHIEP
117700646618,,KHOI HO TRO
119000646000,,BO PHAN CHUNG
120700646950,,BAN LANH DAO
70199,,
70999,,
111100701021,,KHOI BAN BUON
112100701121,,KHOI BAN LE
112100701152,,KHOI BAN LE
112100701154,,KHOI BAN LE
112100701155,,KHOI BAN LE
112100701156,,KHOI BAN LE
112100701157,,KHOI BAN LE
112100701158,,KHOI BAN LE
114600701335,,KHOI QUAN LY RUI RO
115600701440,,KHOI TAC NGHIEP
115600701446,,KHOI TAC NGHIEP
115700701465,,KHOI TAC NGHIEP
116700701521,,KHOI TAI CHINH-KE TOAN
117700701618,,KHOI HO TRO
117700701698,,KHOI HO TRO
119000701000,,BO PHAN CHUNG
120700701950,,BAN LANH DAO
70299,,
70899,,
111100702021,,KHOI BAN BUON
112100702121,,KHOI BAN LE
112100702150,,KHOI BAN LE
112100702151,,KHOI BAN LE
112100702152,,KHOI BAN LE
112100702154,,KHOI BAN LE
114600702335,,KHOI QUAN LY RUI RO
115600702440,,KHOI TAC NGHIEP
115600702446,,KHOI TAC NGHIEP
117700702618,,KHOI HO TRO
119000702000,,BO PHAN CHUNG
120700702950,,BAN LANH DAO
78599,,
78699,,
111100785021,,KHOI BAN BUON
112100785121,,KHOI BAN LE
112100785150,,KHOI BAN LE
112100785151,,KHOI BAN LE
112100785153,,KHOI BAN LE
112100785154,,KHOI BAN LE
112100785155,,KHOI BAN LE
112100785156,,KHOI BAN LE
112100785157,,KHOI BAN LE
114600785335,,KHOI QUAN LY RUI RO
115600785440,,KHOI TAC NGHIEP
115600785446,,KHOI TAC NGHIEP
115700785465,,KHOI TAC NGHIEP
117700785618,,KHOI HO TRO
119000785000,,BO PHAN CHUNG
120700785950,,BAN LANH DAO
72199,,
111100721021,,KHOI BAN BUON
112100721121,,KHOI BAN LE
112100721150,,KHOI BAN LE
112100721151,,KHOI BAN LE
112100721152,,KHOI BAN LE
112100721153,,KHOI BAN LE
112100721154,,KHOI BAN LE
114600721335,,KHOI QUAN LY RUI RO
115600721440,,KHOI TAC NGHIEP
115600721446,,KHOI TAC NGHIEP
116700721521,,KHOI TAI CHINH-KE TOAN
117700721698,,KHOI HO TRO
119000721000,,BO PHAN CHUNG
120700721950,,BAN LANH DAO
72999,,
111100729021,,KHOI BAN BUON
112100729121,,KHOI BAN LE
112100729150,,KHOI BAN LE
112100729151,,KHOI BAN LE
112100729152,,KHOI BAN LE
114600729335,,KHOI QUAN LY RUI RO
115600729440,,KHOI TAC NGHIEP
115600729446,,KHOI TAC NGHIEP
117700729618,,KHOI HO TRO
119000729000,,BO PHAN CHUNG
120700729950,,BAN LANH DAO
78099,,
111100780021,,KHOI BAN BUON
112100780121,,KHOI BAN LE
112100780150,,KHOI BAN LE
112100780151,,KHOI BAN LE
112100780152,,KHOI BAN LE
114600780335,,KHOI QUAN LY RUI RO
115600780440,,KHOI TAC NGHIEP
115600780446,,KHOI TAC NGHIEP
117700780618,,KHOI HO TRO
119000780000,,BO PHAN CHUNG
120700780950,,BAN LANH DAO
78899,,
111100788021,,KHOI BAN BUON
112100788121,,KHOI BAN LE
112100788150,,KHOI BAN LE
112100788151,,KHOI BAN LE
112100788152,,KHOI BAN LE
112100788154,,KHOI BAN LE
114600788335,,KHOI QUAN LY RUI RO
115600788440,,KHOI TAC NGHIEP
115600788446,,KHOI TAC NGHIEP
115700788465,,KHOI TAC NGHIEP
117700788618,,KHOI HO TRO
119000788000,,BO PHAN CHUNG
120700788950,,BAN LANH DAO
74099,,
74199,,
111100741021,,KHOI BAN BUON
112100741121,,KHOI BAN LE
112100741122,,KHOI BAN LE
112100741150,,KHOI BAN LE
112100741151,,KHOI BAN LE
112100741152,,KHOI BAN LE
112100741153,,KHOI BAN LE
114600741335,,KHOI QUAN LY RUI RO
115600741440,,KHOI TAC NGHIEP
115600741446,,KHOI TAC NGHIEP
115700741465,,KHOI TAC NGHIEP
117700741618,,KHOI HO TRO
119000741000,,BO PHAN CHUNG
120700741950,,BAN LANH DAO
74599,,
111100745021,,KHOI BAN BUON
114600745335,,KHOI QUAN LY RUI RO
115600745440,,KHOI TAC NGHIEP
115600745446,,KHOI TAC NGHIEP
117700745618,,KHOI HO TRO
119000745000,,BO PHAN CHUNG
120700745950,,BAN LANH DAO
73699,,
74899,,
111100748021,,KHOI BAN BUON
111100748022,,KHOI BAN BUON
112100748121,,KHOI BAN LE
112100748122,,KHOI BAN LE
112100748151,,KHOI BAN LE
112100748152,,KHOI BAN LE
112100748153,,KHOI BAN LE
112100748154,,KHOI BAN LE
112100748155,,KHOI BAN LE
114600748335,,KHOI QUAN LY RUI RO
115600748440,,KHOI TAC NGHIEP
115600748446,,KHOI TAC NGHIEP
117700748618,,KHOI HO TRO
119000748000,,BO PHAN CHUNG
120700748950,,BAN LANH DAO
69199,,
69399,,
69499,,
111100691021,,KHOI BAN BUON
112100691121,,KHOI BAN LE
112100691151,,KHOI BAN LE
112100691153,,KHOI BAN LE
112100691154,,KHOI BAN LE
112100691155,,KHOI BAN LE
112100691156,,KHOI BAN LE
112100691157,,KHOI BAN LE
112100691159,,KHOI BAN LE
114600691335,,KHOI QUAN LY RUI RO
115600691440,,KHOI TAC NGHIEP
115600691446,,KHOI TAC NGHIEP
116700691521,,KHOI TAI CHINH-KE TOAN
117700691698,,KHOI HO TRO
119000691000,,BO PHAN CHUNG
120700691950,,BAN LANH DAO
69299,,
69699,,
111100696021,,KHOI BAN BUON
112100696121,,KHOI BAN LE
112100696150,,KHOI BAN LE
112100696151,,KHOI BAN LE
112100696152,,KHOI BAN LE
112100696153,,KHOI BAN LE
114600696335,,KHOI QUAN LY RUI RO
115600696440,,KHOI TAC NGHIEP
115600696446,,KHOI TAC NGHIEP
117700696618,,KHOI HO TRO
119000696000,,BO PHAN CHUNG
120700696950,,BAN LANH DAO
73799,,
73999,,
111100737021,,KHOI BAN BUON
112100737120,,KHOI BAN LE
112100737121,,KHOI BAN LE
112100737151,,KHOI BAN LE
112100737152,,KHOI BAN LE
112100737154,,KHOI BAN LE
112100737155,,KHOI BAN LE
112100737158,,KHOI BAN LE
114600737335,,KHOI QUAN LY RUI RO
115600737440,,KHOI TAC NGHIEP
115600737446,,KHOI TAC NGHIEP
117700737618,,KHOI HO TRO
119000737000,,BO PHAN CHUNG
120700737950,,BAN LANH DAO
75099,,
75199,,
75299,,
111100750021,,KHOI BAN BUON
112100750121,,KHOI BAN LE
112100750150,,KHOI BAN LE
112100750152,,KHOI BAN LE
112100750153,,KHOI BAN LE
112100750155,,KHOI BAN LE
112100750156,,KHOI BAN LE
112100750159,,KHOI BAN LE
112100750161,,KHOI BAN LE
114600750335,,KHOI QUAN LY RUI RO
115600750440,,KHOI TAC NGHIEP
115600750446,,KHOI TAC NGHIEP
116700750521,,KHOI TAI CHINH-KE TOAN
117700750698,,KHOI HO TRO
119000750000,,BO PHAN CHUNG
120700750950,,BAN LANH DAO
75399,,
75499,,
111100753021,,KHOI BAN BUON
112100753120,,KHOI BAN LE
112100753121,,KHOI BAN LE
112100753154,,KHOI BAN LE
112100753155,,KHOI BAN LE
112100753156,,KHOI BAN LE
114600753335,,KHOI QUAN LY RUI RO
115600753440,,KHOI TAC NGHIEP
115600753446,,KHOI TAC NGHIEP
117700753618,,KHOI HO TRO
119000753000,,BO PHAN CHUNG
120700753950,,BAN LANH DAO
68099,,
68199,,
111100680021,,KHOI BAN BUON
111100680022,,KHOI BAN BUON
112100680121,,KHOI BAN LE
112100680122,,KHOI BAN LE
112100680151,,KHOI BAN LE
112100680152,,KHOI BAN LE
112100680153,,KHOI BAN LE
112100680154,,KHOI BAN LE
112100680155,,KHOI BAN LE
112100680156,,KHOI BAN LE
112100680157,,KHOI BAN LE
112100680158,,KHOI BAN LE
114600680335,,KHOI QUAN LY RUI RO
115600680440,,KHOI TAC NGHIEP
115600680446,,KHOI TAC NGHIEP
115700680465,,KHOI TAC NGHIEP
116700680521,,KHOI TAI CHINH-KE TOAN
117700680698,,KHOI HO TRO
119000680000,,BO PHAN CHUNG
120700680950,,BAN LANH DAO
68699,,
111100686021,,KHOI BAN BUON
112100686120,,KHOI BAN LE
112100686121,,KHOI BAN LE
112100686150,,KHOI BAN LE
112100686151,,KHOI BAN LE
112100686152,,KHOI BAN LE
112100686153,,KHOI BAN LE
114600686335,,KHOI QUAN LY RUI RO
115600686440,,KHOI TAC NGHIEP
115600686446,,KHOI TAC NGHIEP
115700686465,,KHOI TAC NGHIEP
117700686618,,KHOI HO TRO
119000686000,,BO PHAN CHUNG
120700686950,,BAN LANH DAO
74299,,
74499,,
111100742021,,KHOI BAN BUON
112100742121,,KHOI BAN LE
112100742150,,KHOI BAN LE
112100742151,,KHOI BAN LE
112100742152,,KHOI BAN LE
112100742154,,KHOI BAN LE
112100742156,,KHOI BAN LE
112100742159,,KHOI BAN LE
112100742160,,KHOI BAN LE
114600742335,,KHOI QUAN LY RUI RO
115600742440,,KHOI TAC NGHIEP
115600742446,,KHOI TAC NGHIEP
116700742521,,KHOI TAI CHINH-KE TOAN
117700742698,,KHOI HO TRO
119000742000,,BO PHAN CHUNG
120700742950,,BAN LANH DAO
71099,,
111100710021,,KHOI BAN BUON
111100710022,,KHOI BAN BUON
111100710023,,KHOI BAN BUON
112100710121,,KHOI BAN LE
112100710122,,KHOI BAN LE
112100710123,,KHOI BAN LE
112100710151,,KHOI BAN LE
112100710153,,KHOI BAN LE
112100710154,,KHOI BAN LE
112100710155,,KHOI BAN LE
114600710335,,KHOI QUAN LY RUI RO
115600710440,,KHOI TAC NGHIEP
115600710441,,KHOI TAC NGHIEP
115600710442,,KHOI TAC NGHIEP
115600710446,,KHOI TAC NGHIEP
115700710465,,KHOI TAC NGHIEP
116700710521,,KHOI TAI CHINH-KE TOAN
117700710698,,KHOI HO TRO
119000710000,,BO PHAN CHUNG
120700710950,,BAN LANH DAO
71199,,
111100711021,,KHOI BAN BUON
112100711120,,KHOI BAN LE
112100711121,,KHOI BAN LE
112100711151,,KHOI BAN LE
112100711152,,KHOI BAN LE
112100711153,,KHOI BAN LE
112100711154,,KHOI BAN LE
112100711157,,KHOI BAN LE
114600711335,,KHOI QUAN LY RUI RO
115600711440,,KHOI TAC NGHIEP
115600711446,,KHOI TAC NGHIEP
117700711618,,KHOI HO TRO
119000711000,,BO PHAN CHUNG
120700711950,,BAN LANH DAO
73499,,
73599,,
111100735021,,KHOI BAN BUON
112100735121,,KHOI BAN LE
112100735150,,KHOI BAN LE
112100735151,,KHOI BAN LE
112100735152,,KHOI BAN LE
112100735153,,KHOI BAN LE
112100735154,,KHOI BAN LE
112100735155,,KHOI BAN LE
112100735156,,KHOI BAN LE
112100735158,,KHOI BAN LE
114600735335,,KHOI QUAN LY RUI RO
115600735440,,KHOI TAC NGHIEP
115600735446,,KHOI TAC NGHIEP
116700735521,,KHOI TAI CHINH-KE TOAN
117700735698,,KHOI HO TRO
119000735000,,BO PHAN CHUNG
120700735950,,BAN LANH DAO
73099,,
73199,,
111100730021,,KHOI BAN BUON
112100730121,,KHOI BAN LE
112100730150,,KHOI BAN LE
112100730151,,KHOI BAN LE
112100730152,,KHOI BAN LE
112100730153,,KHOI BAN LE
112100730154,,KHOI BAN LE
112100730156,,KHOI BAN LE
112100730158,,KHOI BAN LE
114600730335,,KHOI QUAN LY RUI RO
115600730440,,KHOI TAC NGHIEP
115600730446,,KHOI TAC NGHIEP
116700730521,,KHOI TAI CHINH-KE TOAN
117700730698,,KHOI HO TRO
119000730000,,BO PHAN CHUNG
120700730950,,BAN LANH DAO
81899,,
119000818000,,BO PHAN CHUNG
